game_name,agent_name,iteration,score,duration,natural_end,move_limit,turn_limit,supported,selected_heuristic,selected_agent,ensemble_size
Rock-Paper-Scissors,Ensemble,8,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,9,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,10,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,11,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,12,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,13,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,14,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,15,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,16,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,17,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,18,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,19,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,20,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,21,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,22,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,23,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,24,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,25,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,26,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,27,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,28,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,29,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,30,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,31,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,32,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,33,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,34,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,35,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,36,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,37,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,38,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,39,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,40,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,41,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,42,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,43,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,44,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,45,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,46,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,47,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,48,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,Ensemble,49,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",0,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",1,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",2,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",3,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",4,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",5,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",6,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",7,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",8,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",9,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",10,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",11,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",12,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",13,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",14,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",15,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",16,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",17,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",18,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",19,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",20,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",21,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",22,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",23,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",24,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",25,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",26,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",27,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",28,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",29,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",30,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",31,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",32,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",33,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",34,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",35,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",36,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",37,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",38,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",39,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",40,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",41,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",42,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",43,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",44,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",45,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",46,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",47,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",48,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -1",49,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",0,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",1,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",2,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",3,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",4,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",5,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",6,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",7,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",8,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",9,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",10,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",11,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",12,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",13,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",14,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",15,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",16,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",17,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",18,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",19,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",20,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",21,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",22,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",23,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",24,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",25,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",26,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",27,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",28,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",29,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",30,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",31,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",32,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",33,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",34,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",35,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",36,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",37,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",38,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",39,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",40,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",41,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",42,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",43,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",44,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",45,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",46,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",47,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",48,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble -2",49,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",0,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",1,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",2,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",3,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",4,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",5,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",6,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",7,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",8,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",9,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",10,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",11,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",12,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",13,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",14,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",15,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",16,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",17,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",18,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",19,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",20,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",21,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",22,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",23,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",24,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",25,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",26,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",27,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",28,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",29,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",30,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",31,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",32,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",33,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",34,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",35,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",36,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",37,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",38,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",39,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",40,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",41,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",42,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",43,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",44,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",45,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",46,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",47,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",48,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,"Ensemble 0",49,0,2,1,0,0,1,CornerProximityNeg,-,0
Rock-Paper-Scissors,MAST,0,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,1,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,2,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,3,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,4,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,5,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,6,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,7,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,8,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,9,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,10,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,11,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,12,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,13,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,14,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,15,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,16,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,17,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,18,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,19,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,20,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,21,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,22,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,23,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,24,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,25,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,26,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,27,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,28,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,29,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,30,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,31,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,32,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,33,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,34,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,35,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,36,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,37,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,38,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,39,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,40,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,41,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,42,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,43,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,44,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,45,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,46,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,47,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,48,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MAST,49,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,0,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,1,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,2,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,3,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,4,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,5,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,6,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,7,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,8,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,9,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,10,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,11,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,12,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,13,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,14,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,15,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,16,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,17,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,18,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,19,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,20,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,21,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,22,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,23,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,24,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,25,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,26,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,27,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,28,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,29,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,30,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,31,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,32,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,33,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,34,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,35,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,36,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,37,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,38,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,39,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,40,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,41,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,42,0,0,0,0,0,0,CornerProximityNeg,-,1
Rock-Paper-Scissors,MC-GRAVE,43,0,0,0,0,0,0,CornerProximityNeg,-,1
